Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Cyprus,CYP,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,0.285822302,,0.033318915,0.423863805,3.852988162,1.846303649,2.425025743,5.0557073,5.233064864,5.679053207,6.957071611,8.378887132,6.303582743,8.107197608,5.875668752,5.195870086,,1.792413999,1.908202626,1.721682523,2.203773845,2.371607117,2.6061066,1.621945005,2.587647778,1.926108608,2.605058645,3.017116579,5.915270405,5.089660769,3.884759716,3.588419558,0.969512304,0.038643307,0.052638153,0.007580082,0,0,0.002351016,0.013668627,0,2.30E-05,0,11.71424343,19.46426832,30.99333137,41.05493248,26.30588991,
Czech Republic,CZE,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.081088179,5.574509723,4.266235006,4.529004234,3.756396077,2.971292702,2.849895019,3.054484487,3.004331523,4.038445299,2.876755958,2.765804247,2.954249197,2.765771817,2.630560922,3.012067373,3.578937101,3.680415952,3.783871033,3.778612472,2.957813876,2.650993511,2.940622249,1.87099325,1.791821354,1.933494249,1.724112945,
Germany,DEU,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,5.404979047,5.380397718,4.566180523,4.814581658,4.154347122,3.03455301,4.90494594,4.147283331,4.447658082,4.914864807,2.396719922,2.324325772,4.145493731,3.711896769,3.447268777,3.141531782,3.173100311,3.316183239,3.716256135,3.96671106,3.672686833,3.318265813,3.226109856,2.74404118,1.5903701,1.317108609,1.219448725,1.230317319,1.276130596,1.252614299,1.228390857,1.183313121,1.12190298,0.955770515,1.269155816,1.170311744,1.032910802,1.04056973,1.411347136,1.44738769,1.424020642,1.512756313,1.866469704,2.157377264,2.525141725,2.280980413,2.614730112,2.025758465,1.96777435,2.296468698,2.442986893,2.415947132,2.251994389,2.134419701,1.643825154,1.771854405,2.06424588,2.216949998,
Djibouti,DJI,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265437439,0.013685624,,,,,,,,,,,,,,,,,,,,,,6.473319413,,,,,,,,,,,
Dominica,DMA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,0,0,,,,,0,,,0,0,,,,,,0.000238925,0.000879249,0.000107611,,3.92E-06,,0,0,0,0,0,0,0,0,0,0,0,0.052801916,,0,,,,,,,,
Denmark,DNK,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,0.8331702,0.62024503,0.858935018,1.086784114,1.312727431,1.329116775,1.510724619,1.900982335,2.50219176,2.263027238,2.07440969,2.160737363,3.749442498,3.374916758,3.726792318,3.200379576,2.555214315,3.917981616,3.449077216,3.215632236,2.575659867,4.996550124,5.17362818,5.479457753,3.129539816,2.973234862,2.215967687,3.009147714,3.340346024,3.606276798,3.428490835,2.946664976,2.484361998,2.583478429,4.290196046,3.745527751,2.746784476,3.766466046,7.011461421,5.724023805,6.180389161,6.552803431,7.847216887,9.644917572,10.0941238,8.463347215,9.621811378,7.633719242,8.070669314,8.907172901,9.360403984,8.573921526,6.551930859,4.825983635,3.521930124,3.95928488,4.312456427,4.072743844,
Dominican Republic,DOM,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,1.83E-05,0.002626858,0.069147173,0.001976413,0.004916749,0.004093468,0.001357994,0.005204185,0.004349034,0.003143579,,,0.012008488,0.000890379,,,,,,,,,0.020146513,0.024157002,,,,15.80796455,1.971241706,2.588547039,3.726115293,5.244218271,0.009129352,5.815709716,8.203847429,0.03786563,0.099717507,2.930530909,6.341792001,1.964433322,5.699091545,0.41146275,0.389323367,0.293941393,0.292812167,,
Algeria,DZA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,59.29276527,,70.97996543,67.61800629,70.23646817,74.85203677,,82.979568,92.51028218,92.39138561,93.6056727,95.99430945,96.06850219,97.73095784,98.44517506,97.97747844,97.93673256,98.32378913,97.52970356,97.5224561,97.51086256,97.40477223,,,,,96.60812467,95.85586697,97.06988677,95.21550098,92.91362628,97.19269955,97.00551499,97.14114665,98.08702471,97.62207712,96.85256311,98.04184968,98.15810277,98.39682378,98.05311411,98.37843686,98.13976555,98.3385251,98.31087794,98.33332496,98.40040571,98.33977115,97.22839979,95.83978923,95.31105909,96.11156225,,,
East Asia & Pacific (excluding high income),EAP,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,24.56970101,26.40171157,14.53612528,13.72122199,,,,,7.695512368,6.362567846,5.113580861,5.166384445,5.630021554,5.922761964,4.532900705,4.711000616,6.017053419,5.882967283,5.223988417,5.414567902,5.659194627,5.96597177,5.675751397,5.377417007,6.466566583,5.430829852,5.580255964,6.14544118,6.171382978,6.225582531,5.879462091,4.553942766,3.939347144,4.531891364,4.890435829,4.553707425,
Early-demographic dividend,EAR,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,21.02612072,34.41532693,35.07487852,22.86257315,23.37369097,22.59892954,25.73076889,38.145455,40.47670262,40.21003936,41.18225604,38.76875364,41.42210919,46.643999,48.84009912,50.57819644,40.51595643,38.90271642,47.41319532,28.70729088,29.98188632,,,,35.17430932,29.71734623,29.17006054,28.78316773,27.12128539,28.04811974,20.99424414,28.00150441,30.69485021,32.72031228,32.47251776,31.54488807,32.83697688,33.27770181,35.31978391,36.16697679,32.59750484,35.70730718,33.3567857,35.71649262,34.23478041,32.73090125,34.59608858,30.88360872,25.44466696,27.01342415,26.71478952,27.57800438,21.49709988,
East Asia & Pacific,EAS,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,15.89781381,17.08722942,10.36669928,9.485820907,,,,,6.134860744,5.428149408,4.414363228,4.084080953,4.597810825,5.003289865,4.128401301,4.162808868,5.033920885,5.174501888,4.759896324,4.86633719,5.233182007,5.925659223,6.071940044,6.090064164,7.92595081,6.639146429,6.828299018,7.667692397,7.551298497,7.384505993,7.171308572,5.748549886,5.135354889,5.41224105,5.912083725,5.481741554,
Europe & Central Asia (excluding high income),ECA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.16033811,33.48985865,28.61685007,31.3666201,37.5610725,38.65345507,39.33566253,41.13620835,41.00432269,45.77604388,46.62676055,45.38107353,49.49260789,47.43715608,49.03836094,50.35462986,51.83511903,52.2077286,51.36956104,46.2253725,37.09705382,37.63067739,40.3545308,42.69632884,
Europe & Central Asia,ECS,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,6.525100806,4.764258423,4.217787343,4.035288106,3.602846865,3.491948273,4.045972376,3.697575314,3.942034005,4.205666844,3.449690466,3.834672505,5.34717397,5.23423838,5.389728568,5.520158051,5.229007906,6.647813669,8.050265234,9.113658276,9.330876592,9.309968722,9.478318859,8.857231481,4.84903799,4.284643657,4.132835504,4.508915247,4.898572049,4.884496206,4.682378933,4.83754601,4.482783053,4.287390411,7.853777393,7.904441214,6.707521758,7.071799712,9.001181644,8.715281819,8.74995596,9.06489331,9.502258706,10.87552417,11.32136843,10.84225057,12.42693771,11.03942835,11.82959619,12.85510225,13.48412084,13.15703489,12.52338699,10.62561515,8.832015645,9.625001738,10.46013689,10.03966826,
Ecuador,ECU,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,0.139913777,0.134780228,0.400088201,1.626699754,,,0.552637848,0.403206434,0.49218412,1.025908391,18.35778498,53.1575474,62.01076248,60.37784306,58.88011849,49.66657716,46.12794855,55.99369633,63.06537299,61.88938703,64.25394129,73.87691497,69.60049073,62.8576604,41.77450475,40.43104036,,,51.89515174,40.40184219,43.93778137,41.38652178,33.95211018,35.07710938,36.32137896,29.72504897,21.9572375,33.242154,50.65084228,40.87839292,40.97507754,43.1626886,55.66252392,59.47044528,59.27366854,59.99174561,62.2801479,50.23379435,55.30301856,57.77879698,57.84614988,56.52108438,51.60868305,36.34279777,32.71699138,36.25611063,40.75944698,39.17015554,
"Egypt, Arab Rep.",EGY,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,6.584850899,5.812453365,3.708829045,2.903877612,2.97955265,4.775026574,0.846444784,6.509162799,10.08248458,8.495523957,9.450945384,25.04720766,24.20260356,27.74092455,41.57734157,64.24640967,64.55468477,66.29350703,62.36765568,57.5738616,68.14263202,51.2347845,35.73393843,,,,,,,39.16757762,37.25040796,47.59098429,45.35084058,29.52573934,36.91303389,41.91288636,40.49737368,33.57584726,43.07715316,43.10446627,51.27252479,55.45761303,52.21655726,44.41349897,28.46954162,28.67501473,29.2504499,30.12906142,26.08445982,23.3551757,17.87688383,13.76579366,19.35283932,24.56566896,26.49047854,
Euro area,EMU,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,7.902632855,5.424582537,4.80386578,4.720810187,4.29394091,4.168641462,4.839609226,4.41583427,4.730763481,5.081946485,4.043217112,4.455522309,5.997106654,5.720645531,5.714230534,5.751824076,5.253016082,6.082957142,7.079510654,7.75145797,7.668519104,7.36992491,7.095977168,6.888583725,4.546542064,3.581981665,2.932004957,3.094598121,3.269210299,3.316004172,2.955083972,3.050067261,2.75055018,2.443211644,2.880626153,2.68688432,2.318117417,2.468041603,3.39640157,2.939271306,2.803671578,3.042207385,3.42178067,4.314365873,4.811975202,4.461934744,5.62409325,4.428950724,5.131439189,6.221589646,6.664129738,6.612229004,5.99539276,4.816654643,4.051607833,4.731465823,5.130596663,4.863406642,
Eritrea,ERI,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,
Spain,ESP,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,6.066072753,5.857256077,4.978036669,3.933895711,4.471527839,5.822913684,8.645292051,6.440968159,5.490265605,4.280035791,3.615999786,4.689997241,6.768450725,3.28673536,3.727302144,3.704018463,2.515308089,1.904304673,3.655959529,4.953995897,6.992901027,8.795608961,8.705820589,8.836189392,6.172922548,5.867938454,4.673548167,5.283715185,4.728427873,4.351496926,3.008240447,2.863733233,2.168438867,1.745291958,2.472702837,2.50584213,2.063519579,2.192127378,3.680590558,2.899930913,2.606720356,3.055334578,3.785715497,4.346208322,4.602649006,4.719860757,6.611119535,4.542106568,5.078957813,7.412480216,7.39348644,6.903125735,7.493002949,5.172630799,4.069763536,5.828862355,6.556431551,6.170530618,
Estonia,EST,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.073573745,6.392862431,6.335941237,3.716153314,4.523331057,4.495312767,3.910458313,5.319930305,4.237611269,4.576246315,7.241646196,15.54736544,12.40295814,11.81718828,16.46202896,15.75573809,16.75943038,16.12888138,10.23281247,11.07521464,10.9620113,8.257311233,9.909085984,0,0,
Ethiopia,ETH,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.857812209,,0.691310649,,,,0.002661922,0.001027794,,0.00414669,0.004274105,,0.010373057,0.0088217,0.001409835,0.005977901,1.44E-05,0.004771532,0.0012008,0.046369341,8.44E-07,0.007929173,0.001747245,8.76E-06,,
European Union,EUU,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,7.410317774,5.121551728,4.547374213,4.476655077,3.993281273,3.883932582,4.520541369,4.129924276,4.430473969,4.747507901,3.793497145,4.168965221,5.63574866,5.381856367,5.45073878,5.486848628,5.024735195,5.875672703,6.84405271,7.456115235,7.435873497,7.31436915,7.477717584,6.737822235,4.436908206,3.8867072,2.881692557,3.270670201,3.451073591,3.439889019,3.375518712,3.496633948,3.17786417,2.786886332,3.179879464,2.944302253,2.490993125,2.617968842,3.575437071,3.156342536,3.041635559,3.190203934,3.616732932,4.515099143,4.942418202,4.549017621,5.693092087,4.514396645,5.184885416,6.18180908,6.666992548,6.505430042,5.914476486,4.745098549,3.968603745,4.600425028,4.989067291,4.697337573,
Fragile and conflict affected situations,FCS,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,53.20645764,61.39542353,52.34019284,56.27949434,59.93282535,56.5428729,51.31369594,62.908662,64.79388965,69.59938369,60.86661031,61.7623782,67.60316066,70.55619914,72.10239577,83.72338671,81.54222223,86.98009806,,,,,,83.03717254,,,,,,,,,,,,,,,84.27427424,84.01323732,80.46210426,,,,87.81092802,85.50930756,86.09919725,85.91021303,83.36084035,74.31081606,81.13555902,84.76476849,,,,,,,
Finland,FIN,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,0.048050299,0.048728027,0.043085823,0.091885879,0.415920999,0.290342491,0.589002606,0.822200978,0.20552863,0.208581878,0.260712985,0.850654034,0.416933302,1.581174952,2.147089551,2.603155603,2.713791569,4.3705821,4.221877435,4.052875034,5.164591802,5.506833115,4.291027124,2.421904775,2.217840477,1.705066137,0.937605846,1.468186896,3.044882368,3.260125891,2.728328053,2.256593633,1.890481502,3.065133508,2.318709961,1.86172552,2.413649985,3.438320957,3.149440057,3.309412111,3.94683112,4.27022225,4.360524362,5.191877601,5.358822506,6.845044246,6.391874433,8.007788112,9.489929681,10.91924,12.21579352,10.76963878,6.763121031,7.669835399,7.872817647,8.479419009,8.939492948,
Fiji,FJI,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,0,0,0,0.001337417,0,0,0.003554274,0.000689054,4.38E-05,0.000524119,0.00144731,0.000602811,0,0,0.000587015,4.97E-05,0.000363051,9.37E-05,0.001321871,0,0,,0.000284622,0.00207755,0.002513382,0.002307232,0.001074807,0.001186965,,,,,,,0.005318704,0,,,0.051136415,0.083278418,0.075140604,0.048072752,0.178329719,0.0856274,0.121808828,0.038752269,0.027129535,0.008847193,0.003987586,0.018526637,0.045238233,0.035750229,20.6595476,
France,FRA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,3.776152865,3.669093788,3.425113178,3.240699729,3.40526764,3.053839507,2.567675804,2.329571533,2.120500434,2.227945984,2.256981333,2.140019857,2.68767027,2.732888755,2.911041502,2.986865014,2.675854303,3.563176036,4.045687839,4.665876611,3.963690322,3.797583598,3.644831102,3.848527011,2.678932073,2.212328673,2.034919687,2.179896987,2.33993955,2.527113789,2.316944448,2.694605569,2.41465932,2.354062259,2.552696787,2.475825456,2.090881376,2.149403277,2.770634105,2.538122991,2.410440261,2.623662635,2.866553368,4.12538662,4.326192855,3.842874933,5.06960365,3.531342528,3.658112685,4.543182039,4.446402597,3.914820923,3.879573611,2.955280942,2.307613061,2.800759784,3.292465678,2.775336493,
Faroe Islands,FRO,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00101848,0.000148692,0.000619611,5.56E-05,,,,,,1.951384381,1.729645713,2.124127198,2.799664569,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,17.44068617,14.51283215,14.07027535,15.33946658,15.67209404,30.22707233,34.88263169,35.3045429,42.61184657,45.17044644,,,,82.8885587,78.76982826,81.06888233,72.50135445,78.09748261,87.94532246,82.53299909,84.62258224,79.46332149,,,,,,,,,,89.32010116,86.60070051,,82.73848137,77.60190226,83.0952184,78.47412382,83.32550283,82.95036302,83.8178488,88.37102638,76.18339321,84.04323556,85.61082176,83.41316328,89.17211096,83.13482448,,,,,,,,,,,
United Kingdom,GBR,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,3.855973099,4.035642723,3.261581002,2.824367692,2.661076418,2.55815537,2.695065593,2.435390777,2.56564226,2.571992348,2.449301218,2.970721698,4.651842134,4.118183679,4.892682208,6.321470425,6.286342552,10.10668265,13.02962879,18.9591957,20.28782667,21.59125203,21.71555417,21.43478655,11.87353333,10.95526269,7.128534164,6.587808363,7.591999499,7.233669191,6.421089089,7.075239534,6.693462436,6.195922543,6.721225878,6.029271113,4.141032762,5.549401638,8.313633997,8.027285955,8.090481224,8.184863157,8.741801155,9.346675877,9.519666169,10.28315406,12.90797583,11.00969806,12.37406028,12.61538739,13.86900488,11.42232657,10.89530032,7.022130868,6.25609612,7.969091167,9.45873367,8.598977164,
Georgia,GEO,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.84186754,16.78001206,11.16966484,9.706485965,8.128396373,9.128138858,5.453108,5.05169366,3.524627078,3.233197901,3.149401751,3.724702996,2.950132446,4.377679034,5.033442853,4.134450516,2.950629176,3.269254159,3.769914307,8.124524894,3.525884833,4.094761801,2.064856409,0.864398948,
Ghana,GHA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,0,0.066003065,1.009922984,1.029941347,0.561036275,0.683041385,0.546169428,0.687928941,0.153681322,0.804735995,0.807805373,0.682619163,1.93374462,2.790509831,2.151578924,1.608448858,0.649724367,0.951191526,0.391570153,12.30616178,9.774892435,20.84560161,3.902458201,,,,,,,,5.395798603,,,,3.357768401,3.066365007,3.267681968,4.41563742,4.895274745,7.981841407,,0.048180332,2.258914889,2.420266672,0.449413904,0.7587427,1.329051462,1.753290818,0.11429416,40.42194059,28.96388241,24.74441758,29.74215491,21.70196286,12.98232953,25.34560947,30.60561352,31.70226184,
Gibraltar,GIB,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.016606323,0.00606253,0.011793369,0.01871224,0.032689365,0.76384277,0.055701466,,0.267168896,3.41E-05,0.307662074,0.864102683,1.028310823,,,,,0.289553832,0.289042432,0.213868656,0.466113471,,,,
"Gambia, The",GMB,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.169161581,0.235338522,0.366525645,0.01738337,0.132763866,0,0,0.006927662,0,,,,,0,0,0.000103524,0,0,0,0,0,0,0,0,0,
Guinea-Bissau,GNB,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,0.002623918,,,,0.298296258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80989194,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,0.152611208,13.69908858,12.37867547,15.07046465,1.708794638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,0.235931211,0.217774948,0.1670386,0.043390286,0.853281436,0.964928075,1.296791408,0.995708195,0.997388102,0.916902985,1.251765832,13.99267072,8.996365511,11.0389568,5.845067251,4.836850881,9.499800374,11.83885223,15.55025495,9.505953033,10.76014103,6.924308075,10.11792569,12.04487575,6.561490954,6.7227958,5.184186496,5.438804228,7.294015553,8.927064739,5.267499458,7.834978348,10.34018915,6.509244924,8.414905235,8.288801127,6.766256655,9.097253434,14.68914937,11.13533943,8.44684246,6.878478274,6.883389283,9.416577278,13.03480864,12.15288254,21.63649512,20.31610362,26.07657499,30.84808218,38.94737883,39.87946843,38.44979335,29.80250348,27.4867463,31.52061016,34.32760065,31.55083382,
Grenada,GRD,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,0,0,0,0,,,,0,0,0,0.000348995,,,,,,0.000501658,0.00849068,0,0.027911009,0,0,0,0,0,0,0.003439411,0,0,0,0.282854062,0.049086079,,,,,,,,,,,,
Greenland,GRL,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,2.63E-05,0.019284874,,0.000304617,6.45E-06,1.89E-05,0.000424836,1.605833364,1.254723797,0.836270152,1.380931979,0.929320965,0.894483672,0.87983658,1.01252815,1.217595822,1.08115193,0.793410016,1.149295345,1.063108089,1.750785242,1.407244475,0.02708923,0.038249698,0.024955591,0.028172841,0.022681062,0.022165974,0.007728243,1.67E-05,0.00033316,6.19E-05,0.000455949,0.000257661,0.000123281,6.20E-05,3.18E-05,0.000214373,5.35E-05,0.000236138,5.96E-05,,
Guatemala,GTM,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,0.003474823,0.030061544,0.053006647,0.037686465,0.04181966,0.032597637,0.063436393,0.026876913,0.033537224,0.074059551,0.06541885,0.045016416,0.018048605,0.029002589,0.031951044,1.051582075,1.957380047,3.071800444,6.011888316,2.394962736,1.686722945,2.753467055,1.817968096,,,,,,2.023828571,1.807453783,2.013286593,3.209642725,4.198685843,2.360220504,3.476133072,5.987849394,5.3650299,7.154022288,8.197056641,8.275198126,5.654213069,8.784662644,5.062361708,6.98086412,4.050126263,4.517712727,5.078647769,3.959164356,4.60521274,6.54261221,4.118518929,3.191192115,3.462055577,4.182847074,4.551485116,
Guam,GUM,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,0.005167205,0.011280305,0.006008384,0.002254193,0.000211362,0.000404213,0.065796263,0.020727104,0.157424592,0.025650877,,6.23E-05,,,,,,,,,,,,,,,,0.004289252,0.042265764,0.000103239,1.29E-05,0.006376045,1.11E-05,0.001184306,0.017891006,0.000182487,0.000463444,0.000918261,0.000751226,0.000176658,0,0,4.32E-05,2.64E-06,0.000383814,4.94E-05,0.000284619,0.001529462,0.001972596,0.213884351,
High income,HIC,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,5.6715333,4.442644595,4.037097079,3.958633744,3.778947742,3.883789941,6.772598419,6.501835054,5.000073657,5.273000226,6.467010553,5.644605117,10.00570516,10.50447894,9.926924078,9.213845406,11.35530589,12.15450375,10.59105773,11.41243374,11.72810413,9.610954037,9.302451192,10.99739135,5.627184204,4.985099222,,4.875928875,6.105539753,9.215393503,8.51179489,8.491302815,7.935729794,7.478904503,7.994348063,5.168208444,7.106427458,8.999879012,10.24569282,10.1277622,9.190131447,9.332322183,9.940877182,10.44814635,11.52892035,11.45388344,13.30545417,11.34162452,12.37338408,13.67200093,13.14148673,13.64886832,13.26749949,10.89863048,9.968348479,11.08214754,12.70070464,12.35622928,
"Hong Kong SAR, China",HKG,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,0.000181773,0.000294887,0.000155777,0.000631249,0.000209331,0.000422745,3.69E-05,0,0,0,0,0,0,0.000107592,0,1.49E-05,0.00019489,0.089897228,0.129872142,0.123396672,0.128334638,0.153244702,0.226443819,0.34136785,0.300701013,0.257133746,,,,,0.892923907,0.870348087,0.375656191,0.315467448,0.154325913,0.413002737,0.321966233,0.341988684,0.461977336,0.583712896,0.727912959,0.89664625,0.992647982,1.336852185,1.266409964,1.517908044,1.899869865,1.940598257,1.974712517,2.047105647,1.083777922,1.083914251,1.441144723,1.8064234,0.882539458,0.106953958,0.119866004,0.116930481,
Honduras,HND,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,1.22E-06,,,,0.021272598,1.17153492,2.888320658,3.689724575,1.635116068,1.779542379,1.67497756,5.72598464,4.18264065,0.289853023,0.119439344,3.99E-06,0.040552669,0.472839012,0.335959017,0.088765858,0.599378732,0.666379601,0.850484212,0.055505268,0.21681698,,,,,,0.010580541,0.052505054,0.019310815,0.109277199,0.281186236,0.256088398,0.527798328,0.102097691,0.026810452,0.055814038,0.194978895,0.101074532,0.608115569,0.337626779,5.384673061,,6.177073318,8.072304102,4.109020185,3.909783613,,0.026091491,0.018603831,0.021977961,0.817041735,0.308822578,0.014076837,
Heavily indebted poor countries (HIPC),HPC,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,0.726648899,,0.709741739,0.870827822,1.594791388,1.851596276,,1.033807568,1.603082801,3.057632979,6.264593529,11.80184219,12.47720421,12.39388434,9.765178036,9.673873795,13.97554361,,,,,,,,,,,,,,,,15.88546503,6.958079364,5.332806716,,4.507651973,18.32199869,19.31998793,18.52322988,19.08408761,20.43333644,23.56709866,26.5266632,23.31046138,31.92859308,25.96595462,27.50752395,29.07069712,25.328359,25.77444049,20.34428809,14.96989544,9.848722658,17.29608481,22.27359092,,
Croatia,HRV,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.672678126,9.665426354,9.068337361,8.432636716,9.221147857,9.824336964,5.804859221,7.750353715,10.96269834,10.21517781,9.348959995,9.623077382,11.32621882,13.89290405,15.10719955,12.93431834,12.89726899,13.01448151,12.46732181,12.0765974,13.67185574,13.99127325,13.50753701,10.90498816,9.49404961,10.70551931,10.56497471,9.478473131,
Haiti,HTI,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044356548,0.011087867,,,,,1.16E-05,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,0.065560859,0.019293019,0.002638065,0.001050938,0.002775582,0.003319428,0.00786521,0.014026302,0.019884455,0.031484988,2.96900042,3.071463243,3.45177118,4.197779048,4.840650473,4.741129276,6.604110135,9.242872858,8.631868071,5.108947498,4.014235487,4.197369382,,,,,3.246223806,3.733844776,3.435433436,3.082222052,3.380550496,2.26606429,1.845118914,1.589381272,1.61330662,1.586115342,1.486522407,1.551668072,1.802975008,2.619784523,2.338607123,2.794021241,3.091375062,2.46413042,2.655534079,3.486479394,4.039991437,3.596525785,3.337380069,2.295281274,1.821209772,2.499907271,2.806716087,2.623954301,
IBRD only,IBD,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,27.49281731,28.54574524,17.91673564,18.08327639,,,,,10.85468917,9.671629271,8.779009223,8.745224321,12.97543662,14.59073424,12.49994036,13.64117776,17.00152339,16.8691623,16.35564067,16.32802105,17.52523072,19.16864906,19.53288894,18.37051038,20.02350382,19.3951187,20.89492348,20.51269675,20.10111774,21.0589277,19.34633948,16.47108499,15.37013468,14.55109204,15.44255365,12.09161116,
